TOPE,RFC,NOMBRE,DIRECCION,ADUANA,ESTADO,AGENTE,PEDIMENTO,TIPO_PED,PEDIMEN,FECHA_N,MESA,CV_DOC,DOCUMEN,P_VC,PAISESV,P_OD,PAISO,FRACCION,SEC,CANTIDAD,UNI_MED,UNIDAD,VAL_ADU,VALOR_DLS,VAL_COM,T_C,DESC,PRECIO,PRECIO USD
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005352,1,Normal,17/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90946.8,1,Kilogramos,819644,39217.42,716732,20.9,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.880783051,0.431212753
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000015,1,Normal,04/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,3946.32,1,Kilogramos,38156,1861.27,37027,20.5,PEROXIDO DE HIDROGENO,9.382665369,0.471647003
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000102,1,Normal,13/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,2,6960.492,1,Kilogramos,110440,5413.73,108666,20.4,PEROXIDO DE HIDROGENO,15.61182744,0.777779789
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005539,1,Normal,15/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90992.16,1,Kilogramos,807874,39408.49,704658,20.5,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.744161695,0.433097643
1,MER551201D48,"MERCK,S.A. DE C.V.",CALLE 5 . NO. 7 53370 NAUCALPAN DE JUAREZ EM MEX,430,Veracruz Ver.,1831,2017450,1,Normal,06/12/2022,DICE22,A1,Definitiva,DEU,Alemania,DEU,Alemania,2847000100,26,5.004,1,Kilogramos,54060,2830.37,54045,19.1,PEROXIDO DE HIDROGENO 30% EN SOLUCION ACUOSA (H2O2),10800.35971,565.6215028
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001656,1,Normal,20/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90992.16,1,Kilogramos,798514,39142.84,698853,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.68036499,0.43017816
1,AME811111LC5,ARKEMA MEXICO S.A. DE C.V.,MANUEL AVILA CAMACHOT A P 11-A261054040 TLALNEPANTLA DE BAZ EM MEX,230,Nogales Son.,3955,2000005,1,Normal,05/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,83688.65,1,Kilogramos,732683,35567.14,719205,20.6,PEROXIDO DE HIDROGENO,8.59381768,0.424993592
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000328,1,Normal,19/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91106,1,Kilogramos,833920,42117.17,752100,19.8,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.255219195,0.462287555
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2001443,1,Normal,20/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91174,1,Kilogramos,843924,42196.2,761178,20,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.348630092,0.462809573
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2001495,1,Normal,31/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91491,1,Kilogramos,838781,42362.68,756797,19.8,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.271819086,0.463025653
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2006864,1,Normal,15/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63812.252,1,Kilogramos,1051741,50564.47,1051741,20.8,PEROXIDO DE HIDROGENO,16.48180353,0.792394382
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001733,1,Normal,15/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,89994.24,1,Kilogramos,792210,38833.82,691724,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.686314146,0.431514506
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001715,1,Normal,09/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91082.88,1,Kilogramos,813942,39320.87,711888,20.7,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.815826641,0.43170429
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001755,1,Normal,28/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,93668.4,1,Kilogramos,1305902,63087.05,1200951,20.7,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,12.82130366,0.673514761
1,EME071214642,ENBLANC DE MEXICO SA DE CV,"CALZADA AEROPUERTOD2652380140 COLONIA BACHIGUALATO, CULIACAN ROSALES, CULIACANSI MEX",160,Manzanillo Col.,1682,2003806,1,Normal,30/12/2022,DICE22,A1,Definitiva,ESP,EspaØa,ESP,EspaØa,2847000100,1,13560,1,Kilogramos,735825,37929.12,586464,19.4,PEROXIDO DE HIDROGENO,43.24955752,2.797132743
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2019248,1,Normal,02/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91076,1,Kilogramos,881588,44524.65,881588,19.8,PEROXIDO DE HIDROGENO,9.679696078,0.488873578
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005188,1,Normal,29/06/2022,JUNE22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,71,0.3,1,Kilogramos,1756,88.24,1724,19.9,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,5746.666667,294.1333333
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2020302,1,Normal,22/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91280,1,Kilogramos,866150,44646.91,866150,19.4,PEROXIDO DE HIDROGENO,9.488935145,0.489120399
1,MER551201D48,"MERCK,S.A. DE C.V.",CALLE 5 . NO. 7 53370 NAUCALPAN DE JUAREZ EM MEX,430,Veracruz Ver.,1831,2001917,1,Normal,13/06/2022,JUNE22,A1,Definitiva,DEU,Alemania,DEU,Alemania,2847000100,16,8.88,1,Kilogramos,52964,2688.53,52954,19.7,PEROXIDO DE HIDROGENO 30% EN SOLUCION ACUOSA (H2O2),5963.288288,302.7623874
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2001569,1,Normal,17/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90448,1,Kilogramos,811125,41810.57,731020,19.4,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.082212984,0.462260857
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2017291,1,Normal,04/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,2,98399.44,1,Kilogramos,965357,48027.71,965357,20.1,PEROXIDO DE HIDROGENO,9.810594451,0.488089261
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009049,1,Normal,02/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,93486.96,1,Kilogramos,1277426,63553.53,1172653,20.1,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,12.5434927,0.679811708
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001464,1,Normal,26/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91173,1,Kilogramos,740992,36502.07,740992,20.3,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",8.127318395,0.400360523
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2017668,1,Normal,11/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,89519,1,Kilogramos,876398,43601.89,876398,20.1,PEROXIDO DE HIDROGENO,9.790078084,0.487068555
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007029,1,Normal,21/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,65031.99,1,Kilogramos,1055293,51730.05,1055293,20.4,PEROXIDO DE HIDROGENO,16.2272906,0.795455437
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2017830,1,Normal,29/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,85685.04,1,Kilogramos,449229,23156.13,445038,19.4,AGUA OXIGENADA/ PEROXYDO DE HIDROGENO,5.193882153,0.270247058
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005317,1,Normal,18/10/2022,OCTB22,A1,Definitiva,CHE,Suiza,DEU,Alemania,2847000100,29,0.005,1,Kilogramos,501,24.93,486,20.1,PEROXIDO DE HIDROGENO DE UREA,97200,4986
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007176,1,Normal,26/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,45278.268,1,Kilogramos,769769,37549.71,769769,20.5,PEROXIDO DE HIDROGENO,17.00084906,0.82930977
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009029,1,Normal,23/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90493.2,1,Kilogramos,806073,39904.6,704096,20.2,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.780650922,0.44096794
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2001483,1,Normal,15/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63185.613,1,Kilogramos,1024232,50207.45,1024232,20.4,PEROXIDO DE HIDROGENO,16.20989259,0.794602562
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012895,1,Normal,30/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90357.12,1,Kilogramos,784201,39407.09,682740,19.9,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.556017722,0.436126008
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO, SA DE CV",,800,Colombia N.L.,3588,2000887,1,Normal,23/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,19776.611,1,Kilogramos,437638,22442.97,427911,19.5,"PEROXIDO DE HIDROGENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",21.63722591,1.134823858
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001482,1,Normal,22/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91218,1,Kilogramos,425440,21929.9,425440,19.4,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",4.663991756,0.24041198
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005034,1,Normal,17/02/2022,feb-22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,41,0.015,1,Kilogramos,1897,92.99,1869,20.4,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,124600,6199.333333
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005033,1,Normal,03/03/2022,mar-22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,65,4,1,Kilogramos,14149,690.2,13919,20.5,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,3479.75,172.55
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001468,1,Normal,08/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90810,1,Kilogramos,710305,36240.05,710305,19.6,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",7.82188085,0.399075542
1,SCJ690102LE4,"SC JOHNSON AND SON, S.A. DE C.V.","PASEO DE LA REFORMA P 10 11 12483 06500 CUAUHTEMOC,CIUDAD DE MEXICO CMXMEX",650,Toluca Mex.,3744,2010345,1,Normal,14/09/2022,SEPTM22,V1,Temporal,MEX,Mexico,USA,USA,2847000100,4,450,1,Kilogramos,8374,422.93,8374,19.8,PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA (332924),18.60888889,0.939844444
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005074,1,Normal,30/03/2022,mar-22,A1,Definitiva,CHE,Suiza,DEU,Alemania,2847000100,33,0.001,1,Kilogramos,4350,216.42,4252,20.1,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 34.5 - 36.5 %,4252000,216420
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2013224,1,Normal,26/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91262,1,Kilogramos,908072,44296.2,908072,20.5,PEROXIDO DE HIDROGENO,9.950165458,0.485373978
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2002037,1,Normal,14/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,18416.16,1,Kilogramos,200015,9616.11,193902,20.8,PEROXIDO DE HIDROGENO,10.52890505,0.522156085
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005224,1,Normal,21/07/2022,JULE22,A1,Definitiva,CHE,Suiza,CHE,Suiza,2847000100,78,0.3,1,Kilogramos,1333,65.34,1312,20.4,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 3%,4373.333333,217.8
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005319,1,Normal,14/10/2022,OCTB22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,89,0.075,1,Kilogramos,1404,70.2,1390,20,PEROXIDO DE HIDROGENO EN DISOLUCION ACUOSA (H2O2),18533.33333,936
1,DHS170914M35,"DQ HORTI SOLUCIONES, S.A. DE C.V.",CARRETERA MEXICO-QUERETARO102 KM 201.576246 ELMARQUES QT MEX,430,Veracruz Ver.,3052,2001006,1,Normal,17/06/2022,JUNE22,A1,Definitiva,ZYA,Holanda,ZYA,Holanda,2847000100,1,20064.32,1,Kilogramos,1273335,64636.29,1273335,19.7,INTRA HYDROCARE - PEROXIDO DE HIDROGENO - DESINFECTANTE,63.4626541,3.221454303
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009085,1,Normal,15/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90810.72,1,Kilogramos,817266,39291.63,711786,20.8,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.838127481,0.43267612
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2011834,1,Normal,29/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90493.2,1,Kilogramos,807977,39413.51,703849,20.5,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.777921435,0.435541124
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2001615,1,Normal,01/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91310,1,Kilogramos,891806,46448.23,812386,19.2,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.897010185,0.508687219
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000087,1,Normal,29/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,89700,1,Kilogramos,861425,41614.73,775714,20.7,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.64787068,0.46393233
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2002528,1,Normal,24/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,2,1898.316,1,Kilogramos,43705,2163.61,43239,20.2,PEROXIDO DE HIDROGENO,22.77755653,1.139752286
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2020758,1,Normal,29/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91536,1,Kilogramos,864376,44786.32,864376,19.3,PEROXIDO DE HIDROGENO,9.443016955,0.489275476
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000323,1,Normal,12/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90198,1,Kilogramos,839921,41787.11,756765,20.1,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.390041908,0.463282002
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000329,1,Normal,20/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91650,1,Kilogramos,844383,42431.31,761980,19.9,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.314020731,0.462971195
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000015,1,Normal,04/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,2,14469.84,1,Kilogramos,139907,6824.73,135766,20.5,PEROXIDO DE HIDROGENO,9.382688406,0.471652071
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000102,1,Normal,13/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,3,1265.544,1,Kilogramos,20080,984.31,19758,20.4,PEROXIDO DE HIDROGENO,15.61225844,0.777776197
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000275,1,Normal,31/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,10757.124,1,Kilogramos,150684,7279.42,143218,20.7,PEROXIDO DE HIDROGENO,13.31378164,0.676706897
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005033,1,Normal,03/03/2022,mar-22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,62,0.015,1,Kilogramos,1900,92.68,1869,20.5,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,124600,6178.666667
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2022250,1,Normal,23/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90933.476,1,Kilogramos,874397,44385.63,874397,19.7,PEROXIDO DE HIDROGENO,9.6157877,0.488111001
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007716,1,Normal,10/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,64147.867,1,Kilogramos,1032706,50872.22,1032706,20.3,PEROXIDO DE HIDROGENO,16.09883615,0.793046166
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005524,1,Normal,02/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91037.52,1,Kilogramos,778177,39501.37,678857,19.7,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.456892499,0.433902088
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009019,1,Normal,17/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90583.693,1,Kilogramos,1261640,60948.79,1154487,20.7,PEROXIDO DE HIDROGENO (AGUA OXIGENADA),12.74497607,0.672845056
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2017053,1,Normal,19/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90899.837,1,Kilogramos,824002,42474.33,706768,19.4,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,7.775239465,0.467265194
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012963,1,Normal,01/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91171.991,1,Kilogramos,914155,46169.44,793525,19.8,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,8.703605036,0.506399383
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012967,1,Normal,04/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90763.759,1,Kilogramos,836712,42472.69,717077,19.7,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,7.900477106,0.467947675
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2001683,1,Normal,18/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,64363.896,1,Kilogramos,1038974,51180.99,1038974,20.3,PEROXIDO DE HIDROGENO,16.1421863,0.795181665
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2003796,1,Normal,22/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,6,1265.544,1,Kilogramos,33993,1725.53,33279,19.7,PEROXIDO DE HIDROGENO,26.29620148,1.36346899
1,FME810528IJ2,FISHER MEXICO S DE R.L. DE C.V.,PROLONGACION DIAZ ORDAZ INT. # 4# 304 66480 SAN NICOLAS DE LOS GARZANL MEX,240,Nuevo Laredo Tamps.,3628,2200719,1,Normal,23/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,3,7439.04,1,Kilogramos,879982,43136.37,851734,20.4,PEROXIDO DE HIDROGENO,114.4951499,5.798647406
1,FME810528IJ2,FISHER MEXICO S. DE R.L. DE C.V.,"PROLONGACION DIAZ ORDAZ INT.4 304 66480 COL.BOSQUES DEL NOGALAR, SAN NICOLAS DE LOS GARZA NL MEX",240,Nuevo Laredo Tamps.,3628,2201876,1,Normal,28/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,4,725.3064,1,Kilogramos,87559,4399.95,83401,19.9,PEROXIDO DE HIDROGENO,114.9872661,6.066332794
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2001621,1,Normal,06/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91038,1,Kilogramos,895226,46384.77,815285,19.3,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.955436191,0.509509985
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009027,1,Normal,21/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90674.64,1,Kilogramos,775414,37825.07,672300,20.5,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.414421496,0.417151587
